1 5
2 5
3 5
4 5
5 6
6 6
7 6
8 6
9 6
10 6
11 6
12 6
13 8
14 10
15 10
16 10
17 11
18 12
19 12
20 12
21 12
22 14
23 14
24 15
25 15
26 15
27 15
28 15
29 15
30 16
31 16
32 16
33 16
34 16
35 16
36 17
37 19
38 19
39 19
40 19
41 20
42 20
43 21
44 21
45 22
46 23
47 23
48 23
49 23
50 24
51 24
52 24
53 24
54 24
55 24
56 24
57 24
58 24
59 25
60 25
61 26
62 26
63 26
64 26
65 26
66 26
67 26
68 27
69 27
70 27
71 27
72 27
73 27
74 27
75 27
76 27
77 27
78 27
79 28
80 28
81 28
82 28
83 28
84 28
85 28
86 28
87 28
88 29
89 30
90 30
91 30
92 30
93 30
94 30
95 30
96 30
97 30
98 30
99 30
100 31
101 31
102 31
103 31
104 31
105 32
106 33
107 33
108 33
109 33
110 34
111 34
112 34
113 34
114 34
115 34
116 34
117 34
118 34
