1 2
2 2
3 2
4 2
5 2
6 2
7 2
8 2
9 2
10 2
11 2
12 2
13 2
14 2
15 2
16 2
17 2
18 2
19 2
20 2
21 2
22 2
23 2
24 2
25 2
26 2
27 2
28 2
29 2
30 2
31 2
32 2
33 2
34 2
35 3
36 3
37 3
38 3
39 4
40 5
41 5
42 5
43 6
44 6
45 9
46 10
47 10
48 10
49 10
50 10
51 10
52 10
53 12
54 12
55 12
56 12
57 12
58 12
59 12
60 13
61 13
62 13
63 13
64 15
65 16
66 16
67 18
68 18
69 18
70 18
71 18
72 18
73 18
74 18
75 18
76 20
77 20
78 20
79 20
80 20
81 20
82 20
83 20
84 20
85 20
86 22
87 22
88 23
89 23
90 23
91 23
92 23
93 23
94 23
95 23
96 23
97 23
98 24
99 25
100 25
101 26
102 27
103 27
104 27
105 27
106 27
107 27
108 27
109 27
110 27
111 27
112 27
113 27
114 27
115 27
116 27
117 28
118 28
119 28
120 28
121 28
